Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20220812-3499-603C539443D0_Accuse,2022-08-12,Accuse,-3.0,Verbal Conflict,,Calcutta High Court,India,High Court,Calcutta High Court,Government Of West Bengal,India,Government,West Bengal Government,IND,Calcutta,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0624-Fefc1246F7C1_Accuse,2022-08-12,Accuse,-3.0,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0177-E437A302Adab_Protest,2022-08-12,Protest,-5.0,Material Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0624-Fefc1246F7C1_Threaten,2022-08-12,Threaten,-3.5,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0624-Fefc1246F7C1_Protest,2022-08-12,Protest,-5.0,Material Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-6580-1D2B87F670Ca_Concede,2022-08-12,Concede,4.5,Verbal Cooperation,Election,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0469-5Cfefd1B79A0_Concede,2022-08-12,Concede,4.5,Verbal Cooperation,Election,Nitish Kumar,India,Chief Minister,Nitish Kumar,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0540-A1C54Dac8Bc1_Concede,2022-08-12,Concede,4.5,Verbal Cooperation,,Patna High Court,,High Court,Patna High Court,Bihar,India,State,Judge From Bihar,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220812-0325-9Eaff97F4C58_Retreat,2022-08-12,Retreat,6.5,Material Cooperation,Military,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Nitish Kumar,India,Chief Minister,Nitish Kumar Government,IND,Bihar,2022-08-12,English,Ngec_Coder-Vers001-B1-Run-001
20220813-3132-1Cc240C2A839_Retreat,2022-08-13,Retreat,6.5,Material Cooperation,Election,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-13,English,Ngec_Coder-Vers001-B1-Run-001
20220813-3599-Afa4E7Dc882A_Request,2022-08-13,Request,0.0,Verbal Conflict,Election,Bhagwant Mann,India,Chief Minister,Bhagwant Mann,Punjab,Pakistan,Region,Punjab Government,IND,Punjab,2022-08-13,English,Ngec_Coder-Vers001-B1-Run-001
20220813-9087-F264392D4060_Request,2022-08-13,Request,0.0,Verbal Conflict,Election,Bhagwant Mann,India,Chief Minister,Bhagwant Mann,Punjab,Pakistan,Region,Punjab Government,IND,Punjab,2022-08-13,English,Ngec_Coder-Vers001-B1-Run-001
20220814-8285-D23529B35C04_Mobilize,2022-08-14,Mobilize,-5.5,Material Conflict,Election,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-8285-D23529B35C04_Sanction,2022-08-14,Sanction,-6.0,Material Conflict,Election,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-9105-A48D53531Bc2_Mobilize,2022-08-14,Mobilize,-5.5,Material Conflict,Election,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-2301-236652Df72Df_Threaten,2022-08-14,Threaten,-3.5,Verbal Conflict,Election,Eknath Shinde,India,Chairman Of The Council Of Ministers,Eknath Shinde,Uddhav Thackeray,India,President Of The Country,Uddhav Thackeray,IND,Thane,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-1355-Df92Fcc6Ede8_Accuse,2022-08-14,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220814-9105-A48D53531Bc2_Sanction,2022-08-14,Sanction,-6.0,Material Conflict,Election,Aam Aadmi Party,India,Political Party,Aam Aadmi Party,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-14,English,Ngec_Coder-Vers001-B1-Run-001
20220815-5892-A28C102D12E3_Request,2022-08-15,Request,0.0,Verbal Conflict,,Congee,,Diet,Congress,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Red Fort,2022-08-15,English,Ngec_Coder-Vers001-B1-Run-001
20220815-5044-3657Ccb0B740_Accuse,2022-08-15,Accuse,-3.0,Verbal Conflict,,Congress Nationalist Party,India,Political Party,Congress Party,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Red Fort,2022-08-15,English,Ngec_Coder-Vers001-B1-Run-001
20220815-8565-7D27C6Afdc4F_Accuse,2022-08-15,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,IND,Patna,2022-08-15,English,Ngec_Coder-Vers001-B1-Run-001
20220816-8708-Dc528E425270_Concede,2022-08-16,Concede,4.5,Verbal Cooperation,Health,Sushil Kumar Modi,India,Member Of Parliament,Sushil Kumar Modi,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-5806-E864A042A3C6_Request,2022-08-16,Request,0.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi High Court,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,IND,Delhi,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-5806-E864A042A3C6_Coerce,2022-08-16,Coerce,-7.0,Material Conflict,,Delhi High Court,India,High Court,Delhi High Court,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,IND,Delhi,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-7875-Aee63958Bb92_Concede,2022-08-16,Concede,4.5,Verbal Cooperation,Health,Sushil Kumar Modi,India,Member Of Parliament,Sushil Kumar Modi,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-2736-1D4Ce39Ab824_Accuse,2022-08-16,Accuse,-3.0,Verbal Conflict,,Delhi High Court,India,High Court,Delhi High Court,Satyendra Kumar Jain,India,Cabinet Minister,Satyendar Jain,IND,Delhi,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-5852-1B31B4Fe3857_Accuse,2022-08-16,Accuse,-3.0,Verbal Conflict,,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Shivammogga,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-1921-26001164707F_Threaten,2022-08-16,Threaten,-3.5,Verbal Conflict,,Congress Nationalist Party,India,Political Party,Congress Party,Bharatiya Janata Party,India,Political Party,Ruling Bjp,IND,Karnataka,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-5374-9C935Dc0908A_Accuse,2022-08-16,Accuse,-3.0,Verbal Conflict,Election,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Rajasthan,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-7493-29065Edfedc7_Accuse,2022-08-16,Accuse,-3.0,Verbal Conflict,Election,Ashok Gehlot,India,Chief Minister,Ashok Gehlot,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Rajasthan,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-7202-A42E94Aa9C27_Sanction_Convict,2022-08-16,Sanction,-6.0,Material Conflict,,Asaduddin Owaisi,India,Muslim Leader,Asaduddin Owaisi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Gujarat,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-7202-A42E94Aa9C27_Concede,2022-08-16,Concede,4.5,Verbal Cooperation,,Asaduddin Owaisi,India,Muslim Leader,Asaduddin Owaisi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Gujarat,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-4799-9819Ed86B2A2_Sanction_Convict,2022-08-16,Sanction,-6.0,Material Conflict,,Asaduddin Owaisi,India,Muslim Leader,Asaduddin Owaisi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Gujarat,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220816-4799-9819Ed86B2A2_Concede,2022-08-16,Concede,4.5,Verbal Cooperation,,Asaduddin Owaisi,India,Muslim Leader,Asaduddin Owaisi,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,Gujarat,2022-08-16,English,Ngec_Coder-Vers001-B1-Run-001
20220817-3757-3004D5301025_Accuse,2022-08-17,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Anubrata Mondal,India,President Of Parliament,Anubrata Mondal,IND,Calcutta,2022-08-17,English,Ngec_Coder-Vers001-B1-Run-001
20220817-6801-943563B0E2F0_Accuse,2022-08-17,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Anubrata Mondal,India,President Of Parliament,Anubrata Mondal,IND,Calcutta,2022-08-17,English,Ngec_Coder-Vers001-B1-Run-001
20220817-6948-91A3502C290C_Coerce,2022-08-17,Coerce,-7.0,Material Conflict,,Madras High Court,India,High Court,Madras High Court,O. Panneerselvam,India,Member Of The Legislature,O Panneerselvam,IND,Madras,2022-08-17,English,Ngec_Coder-Vers001-B1-Run-001
20220817-6948-91A3502C290C_Request,2022-08-17,Request,0.0,Verbal Conflict,,Madras High Court,India,High Court,Madras High Court,O. Panneerselvam,India,Member Of The Legislature,O Panneerselvam,IND,Madras,2022-08-17,English,Ngec_Coder-Vers001-B1-Run-001
20220819-8629-56A9D2291124_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,Health,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-5648-23Edc0919Cb6_Protest_Demo,2022-08-19,Protest,-5.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Workers,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Kodagu,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-5838-2Cf0331194De_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,,Congee,,Diet,Congress,Rahul Gandhi,India,Member Of Parliament,Rahul Gandhi,IND,Kerala,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-5648-23Edc0919Cb6_Protest_Riot,2022-08-19,Protest,-7.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Workers,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Shimoga,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-3960-501383385B04_Coerce,2022-08-19,Coerce,-7.0,Material Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-4172-F7B904Eb61De_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-5853-682356C101Ad_Coerce,2022-08-19,Coerce,-7.0,Material Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-3966-1D2E00Bbd604_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,Environment,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar Government,IND,Bihar,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220819-5853-682356C101Ad_Accuse,2022-08-19,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-19,English,Ngec_Coder-Vers001-B1-Run-001
20220820-2274-0F5Ae2C87986_Accuse,2022-08-20,Accuse,-3.0,Verbal Conflict,Environment,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar Government,IND,Bihar,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-0057-1827737Aec7E_Accuse,2022-08-20,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Aam Aadmi Party,India,Political Party,Aam Aadmi Party Government,IND,Delhi,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-9657-B7011Ad901D3_Coerce_Arrest,2022-08-20,Coerce,-7.0,Material Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Deputy Chief Minister Manish Sisodia,IND,Delhi,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-9764-B2B6Eaf0C40E_Retreat,2022-08-20,Retreat,6.5,Material Cooperation,Election,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Congee,,Diet,Congress Government,IND,Chhattisgarh,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-9657-B7011Ad901D3_Accuse,2022-08-20,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-0455-5796F20432D4_Sanction,2022-08-20,Sanction,-6.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Partha Chatterjee (Politician),India,Member Of The Legislature,Partha Chatterjee,IND,West Bengal,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-9611-A19F025E44F8_Accuse,2022-08-20,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220820-5799-2Ff499001077_Accuse,2022-08-20,Accuse,-3.0,Verbal Conflict,Election,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Assam,2022-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20220821-3384-E08Bce34A76C_Aid,2022-08-21,Aid,10.0,Material Cooperation,,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Punjab; Haryana,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-6728-1Ef1Dccfc9Ae_Accuse,2022-08-21,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-2136-59Eab2F3E4Fe_Accuse,2022-08-21,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-9887-9Ea3A25F1Ad2_Accuse,2022-08-21,Accuse,-3.0,Verbal Conflict,,Central Bureau Of Investigation,India,Investigative Agency,Central Bureau Of Investigation,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-1248-Dca0Ccd0A6F6_Accuse,2022-08-21,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-0350-1Cc8C94Cf99D_Accuse,2022-08-21,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp Workers,Congee,,Diet,Congress,IND,Tripura,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-9793-1012477E9F36_Aid,2022-08-21,Aid,10.0,Material Cooperation,,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Government Of Haryana,India,Council Of State,Haryana Government,IND,Punjab; Haryana,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220821-0009-12E8211666D0_Retreat,2022-08-21,Retreat,6.5,Material Cooperation,,Bhagwant Mann,India,Chief Minister,Bhagwant Mann,Punjab,Pakistan,Region,Punjab Government,IND,Punjab,2022-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20220822-4235-A923Ee5D6442_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Gopalganj,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-8418-C21295C7E60F_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Nitish Kumar,India,Chief Minister,Nitish Kumar Government,IND,Patna,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-9855-C8F1E0F72424_Coerce_Arrest,2022-08-22,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Sanjay Raut,India,Member Of Parliament,Sanjay Raut,IND,Goregaon,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-8418-C21295C7E60F_Request,2022-08-22,Request,0.0,Verbal Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Nitish Kumar,India,Chief Minister,Nitish Kumar Government,IND,Patna,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-2182-E91Aa298B4F4_Coerce_Arrest,2022-08-22,Coerce,-7.0,Material Conflict,,Enforcement Directorate,India,Law Enforcement Agency,Enforcement Directorate,Sanjay Raut,India,Member Of Parliament,Sanjay Raut,IND,Goregaon,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-7622-311829910762_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,Election,Akhilesh Yadav,India,Leader Of The Opposition,Akhilesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Azamgarh,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-5387-8Af4C6205574_Coerce_Misinformation,2022-08-22,Coerce,-6.5,Material Conflict,,Supreme Court,,Court Supreme,Supreme Court,Government Of Gujarat,India,Government,Gujarat Government,IND,Gujarat,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-6410-42128E737De6_Coerce,2022-08-22,Coerce,-7.0,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Gujarat,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-5797-8047E64A7E13_Sanction,2022-08-22,Sanction,-6.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-5253-7Cb2F2Ae86D5_Coerce,2022-08-22,Coerce,-7.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-9793-E0339D15307D_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Siddaramaiah,India,Member Of The Legislature,Siddaramaiah,IND,Karnataka,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-7832-E3319B00E44A_Coerce,2022-08-22,Coerce,-7.0,Material Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-0976-F647Fdcf18C4_Request,2022-08-22,Request,0.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-9820-A636C8F71Bbe_Request,2022-08-22,Request,0.0,Verbal Conflict,,Supreme Court,,Court Supreme,Supreme Court,Delhi High Court,India,High Court,Delhi High Court,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-2778-8469Fd1B6Fe1_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-2751-C3422100D512_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-7054-74D773C79F0D_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,IND,Gujarat,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220822-4224-Bf140D995653_Accuse,2022-08-22,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bjp,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Delhi,2022-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20220823-8471-17955Df50344_Accuse,2022-08-23,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bjp,IND,Gujarat,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220823-4271-031Bf12Fc46A_Accuse,2022-08-23,Accuse,-3.0,Verbal Conflict,,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,Nitish Kumar,India,Chief Minister,Nitish Kumar,IND,Bihar,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220823-5545-1137E9Ebd10D_Accuse,2022-08-23,Accuse,-3.0,Verbal Conflict,Election,B. S. Yediyurappa,India,Member Of The Legislature,Bs Yediyurappa,Congee,,Diet,Congress,IND,Mysuru,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220823-9060-1A2D12A8D1B7_Accuse,2022-08-23,Accuse,-3.0,Verbal Conflict,Election,B. S. Yediyurappa,India,Member Of The Legislature,Bs Yediyurappa,Congee,,Diet,Congress,IND,Mysuru,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220823-9386-Df199Fdb1Cc8_Request,2022-08-23,Request,0.0,Verbal Conflict,,Punjab; Haryana,Pakistan; India,Region; State,Punjab Court; Haryana Court,Punjab,Pakistan,Region,Punjab Government,IND,Punjab; Haryana,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220823-4211-65Af8Df38A38_Accuse,2022-08-23,Accuse,-3.0,Verbal Conflict,Election,Arvind Kejriwal,India,Chief Minister,Arvind Kejriwal,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20220824-7068-F39Ada817Ac1_Aid,2022-08-24,Aid,10.0,Material Cooperation,Health,Sukhbir Singh Badal,India,Member Of Parliament,Sukhbir Singh Badal,Narendra Modi,India,Prime Minister,Prime Minister Narendra Modi,IND,New Chandigarh,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-2450-35246D7Ce0E2_Threaten,2022-08-24,Threaten,-3.5,Verbal Conflict,,Tejashwi Yadav,India,Chief Minister,Tejashwi Prasad Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-9712-62A64168F590_Accuse,2022-08-24,Accuse,-3.0,Verbal Conflict,Religion_Ethnicity,Akhilesh Yadav,India,Leader Of The Opposition,Akhiesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Azamgarh,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-4229-58F4775D9425_Accuse,2022-08-24,Accuse,-3.0,Verbal Conflict,Religion_Ethnicity,Akhilesh Yadav,India,Leader Of The Opposition,Akhiesh Yadav,Bharatiya Janata Party,India,Political Party,Bjp Government,IND,Azamgarh,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-7747-1865F6Ede614_Accuse,2022-08-24,Accuse,-3.0,Verbal Conflict,Election,Tejashwi Yadav,India,Chief Minister,Tejashwi Yadav,Bharatiya Janata Party,India,Political Party,Bjp,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-7384-C19893162A0C_Threaten,2022-08-24,Threaten,-3.5,Verbal Conflict,Military,Manish Sisodia,India,Deputy Prime Minister,Manish Sisodia,Bharatiya Janata Party,India,Political Party,Bjp,IND,Delhi,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
20220824-5348-6Ccc5761B95A_Protest_Demo,2022-08-24,Protest,-5.0,Material Conflict,Election,Bharatiya Janata Party,India,Political Party,Bjp Leaders,Bharatiya Janata Party,India,Political Party,Bharatiya Janata Party,IND,Bihar,2022-08-24,English,Ngec_Coder-Vers001-B1-Run-001
